ID,chapter,file_name,en-title,en-content,tc-title,tc-content,cn-title,cn-content,es-title,es-content,fr-title,fr-content,pl-title,pl-content
856,P_chapter4,keratinoma.ewi,keratinoma,"Keratoma: An area of hardened skin, usually called a callus which is usually a response to frictional trauma to the skin.", ,角化瘤：皮膚硬化區域，通常稱為癒傷組織，通常是對皮膚摩擦性創傷的反應。, ,角化瘤：皮肤硬化区域，通常称为愈伤组织，通常是对皮肤摩擦性创伤的反应。, ,"Queratoma: un área de piel endurecida, generalmente llamada callo, que suele ser una respuesta a un traumatismo por fricción en la piel.", ,"Kératome : Une zone de peau durcie, généralement appelée callosité, qui est généralement une réponse à un traumatisme de friction sur la peau.", ,"Keratoma: obszar stwardniałej skóry, zwykle nazywany kalusem, który zwykle jest reakcją na uraz skóry spowodowany tarciem."
857,P_chapter4,leiomyoma.ewi,leiomyoma,"Leiomyoma is a non-cancerous type of tumour made up of specialized smooth muscle cells. These types of cells are normally found in the walls of hollow organs such as blood vessels, lungs, bladder, digestive tract, and uterus. A leiomyoma can develop in any location where smooth muscle cells are normally found. Fibroid is a term used to describe a leiomyoma in the uterus.", ,平滑肌瘤是一種由特殊平滑肌細胞組成的非癌性腫瘤。這些類型的細胞通常存在於血管、肺、膀胱、消化道和子宮等中空器官的壁中。平滑肌瘤可以在通常發現平滑肌細胞的任何位置發展。纖維瘤是用於描述子宮平滑肌瘤的術語。, ,平滑肌瘤是一种由特殊平滑肌细胞组成的非癌性肿瘤。这些类型的细胞通常存在于血管、肺、膀胱、消化道和子宫等中空器官的壁中。平滑肌瘤可以在通常发现平滑肌细胞的任何位置发展。纤维瘤是用于描述子宫平滑肌瘤的术语。, ,"El leiomioma es un tipo de tumor no canceroso formado por células de músculo liso especializadas. Estos tipos de células normalmente se encuentran en las paredes de los órganos huecos, como los vasos sanguíneos, los pulmones, la vejiga, el tubo digestivo y el útero. Un leiomioma puede desarrollarse en cualquier lugar donde normalmente se encuentran células de músculo liso. Fibroide es un término que se usa para describir un leiomioma en el útero.", ,"Le léiomyome est un type de tumeur non cancéreuse constitué de cellules musculaires lisses spécialisées. Ces types de cellules se trouvent normalement dans les parois des organes creux tels que les vaisseaux sanguins, les poumons, la vessie, le tube digestif et l'utérus. Un léiomyome peut se développer à n'importe quel endroit où se trouvent normalement des cellules musculaires lisses. Le fibrome est un terme utilisé pour décrire un léiomyome dans l'utérus.", ,"Mięśniak gładkokomórkowy do nienowotworowego typu guza funkcjonalnego z komórek mięśniowych. Tego typu zwykle znajdują się w ścianach pustych, takich jak naczynia krwionośne, płuca, pęcherze, przewody pokarmowe i macica. Mięśniak może być rozwinięty w miejscu docelowym, w którym zwykle znajdują się składniki odżywcze. Fibroid to termin używany do opisania mięśniaka gładkiego w urządzeniu."
858,P_chapter4,leiomyosarcoma.ewi,leiomyosarcoma,"Leiomyosarcoma is a type of cancer made up of specialized smooth muscle cells. It is part of a group of cancers called sarcomas. Most leiomyosarcomas occur in adults. Leiomyosarcoma can arise anywhere smooth muscle cells are normally found. However, the most common locations for this tumour are the arms and legs (extremities), the uterus, and the abdominal cavity.", ,平滑肌肉瘤是一種由特殊平滑肌細胞組成的癌症。 它是一組稱為肉瘤的癌症的一部分。 大多數平滑肌肉瘤發生在成年人身上。 平滑肌肉瘤可出現在任何通常發現平滑肌細胞的地方。 然而，這種腫瘤最常見的部位是手臂和腿（四肢）、子宮和腹腔。, ,平滑肌肉瘤是一种由特殊平滑肌细胞组成的癌症。它是一组称为肉瘤的癌症的一部分。大多数平滑肌肉瘤发生在成年人身上。平滑肌肉瘤可出现在任何通常发现平滑肌细胞的地方。然而，这种肿瘤最常见的部位是手臂和腿（四肢）、子宫和腹腔。, ,"El leiomiosarcoma es un tipo de cáncer formado por células musculares lisas especializadas. Es parte de un grupo de cánceres llamados sarcomas. La mayoría de los leiomiosarcomas ocurren en adultos. El leiomiosarcoma puede surgir en cualquier lugar donde normalmente se encuentren células de músculo liso. Sin embargo, las ubicaciones más comunes de este tumor son los brazos y las piernas (extremidades), el útero y la cavidad abdominal.", ,"Le léiomyosarcome est un type de cancer composé de cellules musculaires lisses spécialisées. Il fait partie d'un groupe de cancers appelés sarcomes. La plupart des léiomyosarcomes surviennent chez l'adulte. Le léiomyosarcome peut survenir partout où se trouvent normalement les cellules musculaires lisses. Cependant, les localisations les plus courantes de cette tumeur sont les bras et les jambes (extrémités), l'utérus et la cavité abdominale.", ,"Mięsak gładkokomórkowy to rodzaj nowotworu składającego się z wyspecjalizowanych komórek mięśni gładkich. Należy do grupy nowotworów zwanych mięsakami. Większość mięśniakomięsaków gładkokomórkowych występuje u dorosłych. Mięsak gładkokomórkowy może powstać wszędzie tam, gdzie normalnie występują komórki mięśni gładkich. Jednak najczęstszą lokalizacją tego nowotworu są ręce i nogi (kończyny), macica i jama brzuszna. Mięsak gładkokomórkowy to rodzaj nowotworu utworzonego przez wyspecjalizowane komórki mięśni gładkich. Należy do grupy nowotworów zwanych mięsakami. Większość mięśniakomięsaków gładkokomórkowych występuje u dorosłych. Mięsak gładkokomórkowy może powstać wszędzie tam, gdzie normalnie występują komórki mięśni gładkich. Jednak najczęstszą lokalizacją tego nowotworu są ręce i nogi (kończyny), macica i jama brzuszna."
859,P_chapter4,lipoma.ewi,lipoma,"A lipoma is a lump of fatty tissue that grows just under the skin. Lipomas move easily when you touch them and feel rubbery, not hard. Most lipomas aren’t painful and don't cause health problems so they rarely need treatment. If a lipoma is bothering you, your provider can remove it.", ,脂肪瘤是生長在皮下的脂肪組織塊。 當您觸摸脂肪瘤並感覺有彈性而不是堅硬時，脂肪瘤很容易移動。 大多數脂肪瘤並不痛苦，也不會引起健康問題，因此它們很少需要治療。 如果脂肪瘤困擾您，您的提供者可以將其移除。, ,脂肪瘤是生长在皮下的脂肪组织块。当您触摸脂肪瘤并感觉有弹性而不是坚硬时，脂肪瘤很容易移动。大多数脂肪瘤并不痛苦，也不会引起健康问题，因此它们很少需要治疗。如果脂肪瘤困扰您，您的提供者可以将其移除。, ,"Un lipoma es un bulto de tejido graso que crece justo debajo de la piel. Los lipomas se mueven fácilmente cuando los tocas y se sienten gomosos, no duros. La mayoría de los lipomas no son dolorosos y no causan problemas de salud, por lo que rara vez necesitan tratamiento. Si le molesta un lipoma, su proveedor puede extirparlo.", ,"Un lipome est une masse de tissu adipeux qui se développe juste sous la peau. Les lipomes se déplacent facilement lorsque vous les touchez et se sentent caoutchouteux, pas durs. La plupart des lipomes ne sont pas douloureux et ne causent pas de problèmes de santé, ils ont donc rarement besoin de traitement. Si un lipome vous dérange, votre fournisseur peut l'enlever.", ,"Lipoma to grudka tkanki tłuszczowej, która rośnie tuż pod skórą. Tłuszczaki poruszają się łatwo, gdy je dotykasz i są gumowate, a nie twarde. Większość tłuszczaków nie jest bolesna i nie powoduje problemów zdrowotnych, dlatego rzadko wymagają leczenia. Jeśli tłuszczak Ci przeszkadza, Twój usługodawca może go usunąć."
860,P_chapter4,liposarcoma.ewi,liposarcoma,"liposarcoma is a rare type of cancer that develops in your fatty tissue. This type of tumor can grow anywhere in your body. Common places include your abdomen, thigh, and behind your knee. A liposarcoma is a malignant tumor. This means your cancer can spread to other areas, including vital organs. You must get treatment.", ,脂肪肉瘤是一種罕見的癌症，會在您的脂肪組織中發展。 這種類型的腫瘤可以在您身體的任何地方生長。 常見的地方包括你的腹部、大腿和膝蓋後面。 脂肪肉瘤是一種惡性腫瘤。 這意味著您的癌症可以擴散到其他區域，包括重要器官。 你必須接受治療。, ,脂肪肉瘤是一种罕见的癌症，会在您的脂肪组织中发展。这种类型的肿瘤可以在您身体的任何地方生长。常见的地方包括你的腹部、大腿和膝盖后面。脂肪肉瘤是一种恶性肿瘤。这意味着您的癌症可以扩散到其他区域，包括重要器官。你必须接受治疗。, ,"El liposarcoma es un tipo raro de cáncer que se desarrolla en el tejido adiposo. Este tipo de tumor puede crecer en cualquier parte de su cuerpo. Los lugares comunes incluyen el abdomen, el muslo y detrás de la rodilla. Un liposarcoma es un tumor maligno. Esto significa que su cáncer se puede propagar a otras áreas, incluidos los órganos vitales. Debe recibir tratamiento.", ,"le liposarcome est un type rare de cancer qui se développe dans votre tissu adipeux. Ce type de tumeur peut se développer n'importe où dans votre corps. Les endroits communs incluent votre abdomen, votre cuisse et derrière votre genou. Un liposarcome est une tumeur maligne. Cela signifie que votre cancer peut se propager à d'autres régions, y compris les organes vitaux. Vous devez vous faire soigner.", ,"liposarcoma to rzadki rodzaj nowotworu, który rozwija się w tkance tłuszczowej. Ten typ nowotworu może rosnąć w dowolnym miejscu ciała. Typowe miejsca to brzuch, udo i tył kolana. Liposarcoma jest nowotworem złośliwym. Oznacza to, że nowotwór może rozprzestrzenić się na inne obszary, w tym na ważne narządy. Musisz się leczyć."
861,P_chapter4,lymph_node_metastatic_carcinoma.ewi,lymph_node_metastatic_carcinoma,"Metastatic Lymph nodes are lymph nodes that contain cancer, which has spread from somewhere else in the body. Lymph nodes are small, oval-shaped structures located all over the body. As part of the immune system, they help the body fight off infections and cancers.", ,轉移性淋巴結是含有癌症的淋巴結，癌症已從身體的其他部位擴散。 淋巴結是遍布全身的小型橢圓形結構。 作為免疫系統的一部分，它們幫助身體抵抗感染和癌症。, ,转移性淋巴结是含有癌症的淋巴结，癌症已从身体的其他部位扩散。淋巴结是遍布全身的小型椭圆形结构。作为免疫系统的一部分，它们帮助身体抵抗感染和癌症。, ,"Los ganglios linfáticos metastásicos son ganglios linfáticos que contienen cáncer, que se ha diseminado desde otra parte del cuerpo. Los ganglios linfáticos son estructuras pequeñas de forma ovalada ubicadas en todo el cuerpo. Como parte del sistema inmunológico, ayudan al cuerpo a combatir infecciones y cánceres.", ,"Les ganglions lymphatiques métastatiques sont des ganglions lymphatiques qui contiennent un cancer, qui s'est propagé d'ailleurs dans le corps. Les ganglions lymphatiques sont de petites structures de forme ovale situées sur tout le corps. Dans le cadre du système immunitaire, ils aident le corps à combattre les infections et les cancers.", ,"Węzły chłonne z przerzutami to węzły chłonne zawierające raka, który rozprzestrzenił się z innego miejsca w organizmie. Węzły chłonne to małe, owalne struktury zlokalizowane na całym ciele. Jako część układu odpornościowego pomagają organizmowi zwalczać infekcje i nowotwory."
862,P_chapter4,malignant_fibrous_histiocytoma.ewi,malignant_fibrous_histiocytoma,"A type of cancer that usually forms in the soft tissue, but it may also form in bone. It can occur anywhere in the body, but it usually occurs in the legs (especially the thighs), arms, or back of the abdomen. It may also occur in a part of the body where a patient received radiation therapy in the past. Malignant fibrous histiocytomas often grow quickly and spread to other parts of the body, including the lungs. They usually occur in older adults, and they may sometimes occur as a second cancer in patients who had retinoblastoma. Also called malignant fibrous cytoma and undifferentiated pleomorphic sarcoma.", ,一種通常在軟組織中形成的癌症，但也可能在骨骼中形成。 它可以發生在身體的任何部位，但通常發生在腿部（尤其是大腿）、手臂或腹部後部。 它也可能發生在患者過去接受放射治療的身體部位。 惡性纖維組織細胞瘤通常快速生長並擴散到身體的其他部位，包括肺部。 它們通常發生在老年人身上，有時可能作為視網膜母細胞瘤患者的第二種癌症發生。 也稱為惡性纖維細胞瘤和未分化多形性肉瘤。, ,一种通常在软组织中形成的癌症，但也可能在骨骼中形成。它可以发生在身体的任何部位，但通常发生在腿部（尤其是大腿）、手臂或腹部后部。它也可能发生在患者过去接受放射治疗的身体部位。恶性纤维组织细胞瘤通常快速生长并扩散到身体的其他部位，包括肺部。它们通常发生在老年人身上，有时可能作为视网膜母细胞瘤患者的第二种癌症发生。也称为恶性纤维细胞瘤和未分化多形性肉瘤。, ,"Un tipo de cáncer que generalmente se forma en los tejidos blandos, pero también se puede formar en los huesos. Puede ocurrir en cualquier parte del cuerpo, pero generalmente ocurre en las piernas (especialmente en los muslos), los brazos o la parte posterior del abdomen. También puede ocurrir en una parte del cuerpo donde un paciente recibió radioterapia en el pasado. Los histiocitomas fibrosos malignos a menudo crecen rápidamente y se diseminan a otras partes del cuerpo, incluidos los pulmones. Por lo general, ocurren en adultos mayores y, a veces, pueden ocurrir como un segundo cáncer en pacientes que tenían retinoblastoma. También se llama citoma fibroso maligno y sarcoma pleomórfico indiferenciado.", ,"Type de cancer qui se forme généralement dans les tissus mous, mais qui peut également se former dans les os. Il peut survenir n'importe où dans le corps, mais il se produit généralement dans les jambes (en particulier les cuisses), les bras ou l'arrière de l'abdomen. Il peut également se produire dans une partie du corps où un patient a reçu une radiothérapie dans le passé. Les histiocytomes fibreux malins se développent souvent rapidement et se propagent à d'autres parties du corps, y compris les poumons. Ils surviennent généralement chez les personnes âgées et peuvent parfois se présenter comme un deuxième cancer chez les patients atteints de rétinoblastome. Aussi appelé cytome fibreux malin et sarcome pléomorphe indifférencié.", ,"Rodzaj nowotworu, który zwykle tworzy się w tkance miękkiej, ale może również tworzyć się w kości. Może wystąpić w dowolnym miejscu ciała, ale zwykle występuje w nogach (zwłaszcza udach), ramionach lub tylnej części brzucha. Może również wystąpić w części ciała, w której pacjent był w przeszłości poddawany radioterapii. Złośliwe włókniste histiocytomy często rosną szybko i rozprzestrzeniają się na inne części ciała, w tym płuca. Zwykle występują u osób starszych, a czasami mogą wystąpić jako drugi nowotwór u pacjentów z siatkówczakiem. Nazywany także złośliwym cytoma włóknistym i niezróżnicowanym mięsakiem pleomorficznym."
863,P_chapter4,malignant_melanoma.ewi,malignant_melanoma,"Malignant melanoma is a neoplasm of melanocytes or a neoplasm of the cells that develop from melanocytes. Although it was once considered uncommon, the annual incidence has increased dramatically over the past few decades.", ,惡性黑色素瘤是黑色素細胞的腫瘤或從黑色素細胞發育而來的細胞的腫瘤。儘管它曾經被認為不常見，但在過去的幾十年中，每年的發病率急劇增加。, ,恶性黑色素瘤是黑色素细胞的肿瘤或从黑色素细胞发育而来的细胞的肿瘤。尽管它曾经被认为不常见，但在过去的几十年中，每年的发病率急剧增加。, ,"El melanoma maligno es una neoplasia de los melanocitos o una neoplasia de las células que se desarrollan a partir de los melanocitos. Aunque alguna vez se consideró poco común, la incidencia anual ha aumentado dramáticamente en las últimas décadas.", ,"Le mélanome malin est une tumeur des mélanocytes ou une tumeur des cellules qui se développent à partir des mélanocytes. Même si elle était autrefois considérée comme rare, l'incidence annuelle a augmenté de façon spectaculaire au cours des dernières décennies.", ,"Czerniak złośliwy jest nowotworem melanocytów lub nowotworem komórek, które rozwijają się z melanocytów. Choć kiedyś uważany był za rzadki, w ciągu ostatnich kilkudziesięciu lat roczna zachorowalność dramatycznie wzrosła."
864,P_chapter4,medullary_carcinoma.ewi,medullary_carcinoma,"Medullary thyroid carcinoma is a type of thyroid cancer that starts from specialized C-cells normally found in the thyroid gland. Like normal C-cells, the abnormal C-cells in medullary thyroid carcinoma make a hormone called calcitonin. The increased production of calcitonin by the tumour can cause some patients to have low levels of calcium in their blood.", ,甲狀腺髓樣癌是一種甲狀腺癌，起源於通常在甲狀腺中發現的特殊 C 細胞。 與正常 C 細胞一樣，甲狀腺髓樣癌中的異常 C 細胞會產生一種稱為降鈣素的激素。 腫瘤產生的降鈣素增加會導致一些患者血液中的鈣含量降低。, ,甲状腺髓样癌是一种甲状腺癌，起源于通常在甲状腺中发现的特殊 C 细胞。与正常 C 细胞一样，甲状腺髓样癌中的异常 C 细胞会产生一种称为降钙素的激素。肿瘤产生的降钙素增加会导致一些患者血液中的钙含量降低。, ,"El carcinoma medular de tiroides es un tipo de cáncer de tiroides que comienza a partir de células C especializadas que normalmente se encuentran en la glándula tiroides. Al igual que las células C normales, las células C anormales en el carcinoma medular de tiroides producen una hormona llamada calcitonina. El aumento de la producción de calcitonina por parte del tumor puede hacer que algunos pacientes tengan niveles bajos de calcio en la sangre.", ,"Le carcinome médullaire de la thyroïde est un type de cancer de la thyroïde qui commence à partir de cellules C spécialisées normalement présentes dans la glande thyroïde. Comme les cellules C normales, les cellules C anormales du carcinome médullaire de la thyroïde fabriquent une hormone appelée calcitonine. La production accrue de calcitonine par la tumeur peut entraîner chez certains patients un faible taux de calcium dans le sang.", ,"Rak rdzeniasty tarczycy to rodzaj raka tarczycy, który wywodzi się z wyspecjalizowanych komórek C normalnie występujących w tarczycy. Podobnie jak normalne komórki C, nieprawidłowe komórki C w raku rdzeniastym tarczycy wytwarzają hormon zwany kalcytoniną. Zwiększona produkcja kalcytoniny przez nowotwór może powodować u niektórych pacjentów niski poziom wapnia we krwi."
865,P_chapter4,mucinous_adenocarcinoma.ewi,mucinous_adenocarcinoma,"Mucinous adenocarcinoma is a type of colon cancer. In order to make this diagnosis, at least 50% of the tumour must be made up of extracellular mucin. Mucinous adenocarcinoma accounts for approximately 10 to 20% of all colon cancers in adults. Compared to other types of colon cancer, mucinous adenocarcinoma is more likely to possess changes in genes associated with the mismatch repair (MMR) system. These changes are associated with an increased risk of developing cancer.", ,粘液性腺癌是結腸癌的一種。 為了做出這種診斷，至少 50% 的腫瘤必須由細胞外粘蛋白組成。 粘液性腺癌約佔成人所有結腸癌的 10% 至 20%。 與其他類型的結腸癌相比，粘液性腺癌更可能具有與錯配修復 (MMR) 系統相關的基因變化。 這些變化與患癌症的風險增加有關。, ,粘液性腺癌是结肠癌的一种。为了做出这种诊断，至少 50% 的肿瘤必须由细胞外粘蛋白组成。粘液性腺癌约占成人所有结肠癌的 10% 至 20%。与其他类型的结肠癌相比，粘液性腺癌更可能具有与错配修复 (MMR) 系统相关的基因变化。这些变化与患癌症的风险增加有关。, ,"El adenocarcinoma mucinoso es un tipo de cáncer de colon. Para hacer este diagnóstico, al menos el 50% del tumor debe estar compuesto por mucina extracelular. El adenocarcinoma mucinoso representa aproximadamente del 10 al 20 % de todos los cánceres de colon en adultos. En comparación con otros tipos de cáncer de colon, es más probable que el adenocarcinoma mucinoso presente cambios en los genes asociados con el sistema de reparación de errores de emparejamiento (MMR). Estos cambios están asociados con un mayor riesgo de desarrollar cáncer.", ,"L'adénocarcinome mucineux est un type de cancer du côlon. Pour poser ce diagnostic, au moins 50% de la tumeur doit être constituée de mucine extracellulaire. L'adénocarcinome mucineux représente environ 10 à 20 % de tous les cancers du côlon chez l'adulte. Comparé à d'autres types de cancer du côlon, l'adénocarcinome mucineux est plus susceptible de présenter des modifications dans les gènes associés au système de réparation des mésappariements (MMR). Ces changements sont associés à un risque accru de développer un cancer.", ,"Gruczolakorak śluzowy jest rodzajem raka okrężnicy. Aby postawić taką diagnozę, co najmniej 50% guza musi składać się z mucyny zewnątrzkomórkowej. Gruczolakorak śluzowy stanowi około 10 do 20% wszystkich nowotworów jelita grubego u dorosłych. W porównaniu z innymi typami raka okrężnicy, gruczolakorak śluzowy jest bardziej podatny na zmiany w genach związanych z systemem naprawy niedopasowań (MMR). Zmiany te wiążą się ze zwiększonym ryzykiem zachorowania na nowotwory."
866,P_chapter4,mucoepidermoid_carcinoma.ewi,mucoepidermoid_carcinoma,"Mucoepidermoid carcinoma (MEC) is the most common salivary gland malignancy in children and adults, and the most common malignancy of the major and minor salivary glands. Clinical, histologic, and cytologic features differ between the low- and high-grade tumors.", ,粘液表皮樣癌（MEC）是兒童和成人最常見的唾液腺惡性腫瘤，也是主要和小唾液腺最常見的惡性腫瘤。 低級別和高級別腫瘤的臨床、組織學和細胞學特徵不同。, ,粘液表皮样癌（MEC）是儿童和成人最常见的唾液腺恶性肿瘤，也是主要和小唾液腺最常见的恶性肿瘤。低级别和高级别肿瘤的临床、组织学和细胞学特征不同。, ,"El carcinoma mucoepidermoide (MEC) es la neoplasia maligna más común de las glándulas salivales en niños y adultos, y la neoplasia maligna más común de las glándulas salivales mayores y menores. Las características clínicas, histológicas y citológicas difieren entre los tumores de bajo y alto grado.", ,"Le carcinome mucoépidermoïde (MEC) est la tumeur maligne des glandes salivaires la plus courante chez les enfants et les adultes, et la tumeur maligne la plus courante des glandes salivaires majeures et mineures. Les caractéristiques cliniques, histologiques et cytologiques diffèrent entre les tumeurs de bas et de haut grade.", ,"Rak śluzowo-naskórkowy (MEC) jest najczęstszym nowotworem złośliwym gruczołów ślinowych u dzieci i dorosłych oraz najczęstszym nowotworem złośliwym dużych i małych gruczołów ślinowych. Cechy kliniczne, histologiczne i cytologiczne różnią się w przypadku guzów o niskim i wysokim stopniu złośliwości."
867,P_chapter4,nephroblastoma.ewi,nephroblastoma,"Wilms' tumor is a rare kidney cancer that primarily affects children. Also known as nephroblastoma, it's the most common cancer of the kidneys in children. Wilms' tumor most often affects children ages 3 to 4 and becomes much less common after age 5. Wilms' tumor most often occurs in just one kidney, though it can sometimes be found in both kidneys at the same time.", ,Wilms 瘤是一種罕見的腎癌，主要影響兒童。 也稱為腎母細胞瘤，它是兒童最常見的腎臟癌症。 Wilms 瘤最常影響 3 至 4 歲的兒童，5 歲後變得不那麼常見。Wilms 瘤最常僅發生在一個腎臟中，但有時可以同時在兩個腎臟中發現。, ,Wilms 瘤是一种罕见的肾癌，主要影响儿童。也称为肾母细胞瘤，它是儿童最常见的肾脏癌症。 Wilms 瘤最常影响 3 至 4 岁的儿童，5 岁后变得不那么常见。 Wilms 瘤最常仅发生在一个肾脏中，但有时可以同时在两个肾脏中发现。, ,"El tumor de Wilms es un cáncer de riñón raro que afecta principalmente a los niños. También conocido como nefroblastoma, es el cáncer de riñón más común en los niños. El tumor de Wilms afecta con mayor frecuencia a niños de 3 a 4 años y se vuelve mucho menos común después de los 5 años. El tumor de Wilms ocurre con mayor frecuencia en un solo riñón, aunque a veces se puede encontrar en ambos riñones al mismo tiempo.", ,"La tumeur de Wilms est un cancer du rein rare qui touche principalement les enfants. Aussi connu sous le nom de néphroblastome, c'est le cancer du rein le plus courant chez les enfants. La tumeur de Wilms affecte le plus souvent les enfants âgés de 3 à 4 ans et devient beaucoup moins fréquente après l'âge de 5 ans. La tumeur de Wilms survient le plus souvent dans un seul rein, bien qu'elle puisse parfois se trouver dans les deux reins en même temps.", ,"Guz Wilmsa to rzadki nowotwór nerek, który dotyka głównie dzieci. Znany również jako nerczak zarodkowy, jest najczęstszym nowotworem nerek u dzieci. Guz Wilmsa dotyka najczęściej dzieci w wieku od 3 do 4 lat i staje się znacznie rzadszy po 5 roku życia. Guz Wilmsa najczęściej występuje tylko w jednej nerce, chociaż czasami można go wykryć w obu nerkach jednocześnie."
868,P_chapter4,osteosarcoma.ewi,osteosarcoma,"Osteosarcoma is a type of bone cancer that begins in the cells that form bones. Osteosarcoma is most often found in the long bones — more often the legs, but sometimes the arms — but it can start in any bone. In very rare instances, it occurs in soft tissue outside the bone.", ,骨肉瘤是一種骨癌，始於形成骨骼的細胞。 骨肉瘤最常見於長骨——更常見於腿，但有時是手臂——但它可以從任何骨骼開始。 在極少數情況下，它發生在骨外的軟組織中。, ,骨肉瘤是一种骨癌，始于形成骨骼的细胞。骨肉瘤最常见于长骨——更常见于腿，但有时是手臂——但它可以从任何骨骼开始。在极少数情况下，它发生在骨外的软组织中。, ,"El osteosarcoma es un tipo de cáncer de hueso que comienza en las células que forman los huesos. El osteosarcoma se encuentra con mayor frecuencia en los huesos largos, más a menudo en las piernas, pero a veces en los brazos, pero puede comenzar en cualquier hueso. En casos muy raros, ocurre en el tejido blando fuera del hueso.", ,"L'ostéosarcome est un type de cancer des os qui prend naissance dans les cellules qui forment les os. L'ostéosarcome se trouve le plus souvent dans les os longs - plus souvent les jambes, mais parfois les bras - mais il peut commencer dans n'importe quel os. Dans de très rares cas, il se produit dans les tissus mous en dehors de l'os.", ,"Kostniakomięsak to rodzaj raka kości, który zaczyna się w komórkach tworzących kości. Kostniakomięsak najczęściej występuje w kościach długich – częściej w nogach, ale czasami w ramionach – ale może rozpocząć się w dowolnej kości. W bardzo rzadkich przypadkach występuje w tkankach miękkich poza kością."
869,P_chapter4,papilloma_of_the_skin.ewi,papilloma_of_the_skin,"Papillomas are noncancerous, outward-growing lumps that might cause problems in some locations. They do not spread and are not aggressive.", ,乳頭狀瘤是非癌性的、向外生長的腫塊，可能會在某些地方引起問題。 它們不會傳播，也沒有攻擊性。, ,乳头状瘤是非癌性的、向外生长的肿块，可能会在某些地方引起问题。它们不会传播，也没有攻击性。, ,Los papilomas son bultos no cancerosos que crecen hacia afuera y que pueden causar problemas en algunos lugares. No se propagan y no son agresivos., ,Les papillomes sont des masses non cancéreuses à croissance externe qui peuvent causer des problèmes à certains endroits. Ils ne se propagent pas et ne sont pas agressifs., ,"Brodawki to nienowotworowe, rosnące na zewnątrz guzki, które mogą powodować problemy w niektórych lokalizacjach. Nie rozprzestrzeniają się i nie są agresywne."
870,P_chapter4,parotid_pleomophic_adenoma.ewi,parotid_pleomophic_adenoma,"Pleomorphic adenomas are benign salivary gland tumors, which predominantly affect the superficial lobe of the parotid gland. The “pleomorphic” nature of the tumor can be explained on the basis of its epithelial and connective tissue origin. The tumor has a female predilection between 30–50 years of age.", ,多形性腺瘤是良性唾液腺腫瘤，主要影響腮腺淺葉。 腫瘤的“多形性”性質可以根據其上皮和結締組織起源來解釋。 該腫瘤好發於 30-50 歲的女性。, ,多形性腺瘤是良性唾液腺肿瘤，主要影响腮腺浅叶。肿瘤的“多形性”性质可以根据其上皮和结缔组织起源来解释。该肿瘤好发于 30-50 岁的女性。, ,"Los adenomas pleomórficos son tumores benignos de las glándulas salivales, que afectan predominantemente al lóbulo superficial de la glándula parótida. La naturaleza “pleomórfica” del tumor puede explicarse sobre la base de su origen epitelial y de tejido conjuntivo. El tumor tiene predilección por mujeres entre los 30 y 50 años de edad.", ,"Les adénomes pléomorphes sont des tumeurs bénignes des glandes salivaires, qui affectent principalement le lobe superficiel de la glande parotide. Le caractère « pléomorphe » de la tumeur s'explique par son origine épithéliale et conjonctive. La tumeur a une prédilection féminine entre 30 et 50 ans.", ,"Gruczolaki pleomorficzne to łagodne nowotwory ślinianek, które atakują głównie powierzchowny płat ślinianki przyusznej. „Pleomorficzny” charakter guza można wyjaśnić na podstawie jego pochodzenia z nabłonka i tkanki łącznej. Guz występuje głównie u kobiet w wieku 30–50 lat."
871,P_chapter4,rhabdomyosarcoma.ewi,rhabdomyosarcoma,"Rhabdomyosarcoma (RMS) is a rare type of cancer that forms in soft tissue — specifically skeletal muscle tissue or sometimes hollow organs such as the bladder or uterus. RMS can occur at any age, but it most often affects children.", ,橫紋肌肉瘤 (RMS) 是一種在軟組織中形成的罕見癌症，特別是骨骼肌組織或有時是膀胱或子宮等中空器官。 RMS 可發生在任何年齡，但最常影響兒童。, ,横纹肌肉瘤 (RMS) 是一种在软组织中形成的罕见癌症，特别是骨骼肌组织或有时是膀胱或子宫等中空器官。 RMS 可发生在任何年龄，但最常影响儿童。, ,"El rabdomiosarcoma (RMS) es un tipo raro de cáncer que se forma en los tejidos blandos, específicamente en el tejido muscular esquelético o, a veces, en órganos huecos como la vejiga o el útero. El RMS puede ocurrir a cualquier edad, pero afecta con mayor frecuencia a los niños.", ,"Le rhabdomyosarcome (RMS) est un type rare de cancer qui se forme dans les tissus mous, en particulier les tissus musculaires squelettiques ou parfois les organes creux tels que la vessie ou l'utérus. Le RMS peut survenir à tout âge, mais il touche le plus souvent les enfants.", ,"Mięsak prążkowanokomórkowy (RMS) to rzadki rodzaj nowotworu, który tworzy się w tkankach miękkich — szczególnie w tkance mięśni szkieletowych lub czasami w narządach pustych, takich jak pęcherz moczowy lub macica. RMS może wystąpić w każdym wieku, ale najczęściej dotyka dzieci."
